OPR_DT,Hour,Trading Hub,Renewable Type,Generation,Market
2019-04-30,17,SP15,Solar,5946.58,DAM
2019-04-30,18,SP15,Solar,4327.55,DAM
2019-04-30,19,SP15,Solar,1786.41,DAM
2019-04-30,20,SP15,Solar,233.97,DAM
2019-04-30,21,SP15,Solar,0.52,DAM
2019-04-30,22,SP15,Solar,0.0,DAM
2019-04-30,23,SP15,Solar,0.0,DAM
2019-04-30,24,SP15,Solar,0.01,DAM
2019-05-01,1,SP15,Solar,0.01,DAM
2019-05-01,2,SP15,Solar,0.0,DAM
2019-05-01,3,SP15,Solar,0.0,DAM
2019-05-01,4,SP15,Solar,0.0,DAM
2019-05-01,5,SP15,Solar,0.0,DAM
2019-05-01,6,SP15,Solar,0.01,DAM
2019-05-01,7,SP15,Solar,750.22,DAM
2019-05-01,8,SP15,Solar,3070.67,DAM
2019-05-01,9,SP15,Solar,5427.9,DAM
2019-05-01,10,SP15,Solar,6635.07,DAM
2019-05-01,11,SP15,Solar,7138.8,DAM
2019-05-01,12,SP15,Solar,7333.15,DAM
2019-05-01,13,SP15,Solar,7320.85,DAM
2019-05-01,14,SP15,Solar,7281.64,DAM
2019-05-01,15,SP15,Solar,7106.89,DAM
2019-05-01,16,SP15,Solar,6633.89,DAM
2019-05-01,17,SP15,Solar,5851.24,DAM
2019-05-01,18,SP15,Solar,4274.55,DAM
2019-05-01,19,SP15,Solar,1807.27,DAM
2019-05-01,20,SP15,Solar,249.42,DAM
2019-05-01,21,SP15,Solar,0.59,DAM
2019-05-01,22,SP15,Solar,0.04,DAM
2019-05-01,23,SP15,Solar,0.0,DAM
2019-05-01,24,SP15,Solar,0.0,DAM
2019-05-02,1,SP15,Solar,0.01,DAM
2019-05-02,2,SP15,Solar,0.0,DAM
2019-05-02,3,SP15,Solar,0.0,DAM
2019-05-02,4,SP15,Solar,0.0,DAM
2019-05-02,5,SP15,Solar,0.0,DAM
2019-05-02,6,SP15,Solar,0.01,DAM
2019-05-02,7,SP15,Solar,704.15,DAM
2019-05-02,8,SP15,Solar,2812.87,DAM
2019-05-02,9,SP15,Solar,4889.84,DAM
2019-05-02,10,SP15,Solar,6000.54,DAM
2019-05-02,11,SP15,Solar,6470.09,DAM
2019-05-02,12,SP15,Solar,6633.95,DAM
2019-05-02,13,SP15,Solar,6672.29,DAM
2019-05-02,14,SP15,Solar,6600.77,DAM
2019-05-02,15,SP15,Solar,6396.14,DAM
2019-05-02,16,SP15,Solar,5992.42,DAM
2019-05-02,17,SP15,Solar,5260.61,DAM
2019-05-02,18,SP15,Solar,3825.34,DAM
2019-05-02,19,SP15,Solar,1649.67,DAM
2019-05-02,20,SP15,Solar,241.54,DAM
2019-05-02,21,SP15,Solar,0.47,DAM
2019-05-02,22,SP15,Solar,0.16,DAM
2019-05-02,23,SP15,Solar,0.0,DAM
2019-05-02,24,SP15,Solar,0.01,DAM
2019-05-03,1,SP15,Solar,0.01,DAM
2019-05-03,2,SP15,Solar,0.0,DAM
2019-05-03,3,SP15,Solar,0.0,DAM
2019-05-03,4,SP15,Solar,0.0,DAM
2019-05-03,5,SP15,Solar,0.0,DAM
2019-05-03,6,SP15,Solar,0.06,DAM
2019-05-03,7,SP15,Solar,817.75,DAM
2019-05-03,8,SP15,Solar,3210.62,DAM
2019-05-03,9,SP15,Solar,5462.0,DAM
2019-05-03,10,SP15,Solar,6546.22,DAM
2019-05-03,11,SP15,Solar,7021.36,DAM
2019-05-03,12,SP15,Solar,7187.03,DAM
2019-05-03,13,SP15,Solar,7172.58,DAM
2019-05-03,14,SP15,Solar,7130.65,DAM
2019-05-03,15,SP15,Solar,6983.19,DAM
2019-05-03,16,SP15,Solar,6625.18,DAM
2019-05-03,17,SP15,Solar,5983.49,DAM
2019-05-03,18,SP15,Solar,4487.78,DAM
2019-05-03,19,SP15,Solar,1969.95,DAM
2019-05-03,20,SP15,Solar,277.95,DAM
2019-05-03,21,SP15,Solar,0.74,DAM
2019-05-03,22,SP15,Solar,0.15,DAM
2019-05-03,23,SP15,Solar,0.0,DAM
2019-05-03,24,SP15,Solar,0.0,DAM
2019-05-04,1,SP15,Solar,0.0,DAM
2019-05-04,2,SP15,Solar,0.0,DAM
2019-05-04,3,SP15,Solar,0.0,DAM
2019-05-04,4,SP15,Solar,0.0,DAM
2019-05-04,5,SP15,Solar,0.0,DAM
2019-05-04,6,SP15,Solar,0.07,DAM
2019-05-04,7,SP15,Solar,845.79,DAM
2019-05-04,8,SP15,Solar,3303.55,DAM
2019-05-04,9,SP15,Solar,5614.49,DAM
2019-05-04,10,SP15,Solar,6733.66,DAM
2019-05-04,11,SP15,Solar,7206.86,DAM
2019-05-04,12,SP15,Solar,7393.81,DAM
2019-05-04,13,SP15,Solar,7417.84,DAM
2019-05-04,14,SP15,Solar,7404.77,DAM
2019-05-04,15,SP15,Solar,7252.84,DAM
2019-05-04,16,SP15,Solar,6864.49,DAM
2019-05-04,17,SP15,Solar,6163.41,DAM
2019-05-04,18,SP15,Solar,4610.47,DAM
2019-05-04,19,SP15,Solar,2088.14,DAM
2019-05-04,20,SP15,Solar,308.42,DAM
2019-05-04,21,SP15,Solar,0.85,DAM
2019-05-04,22,SP15,Solar,0.3,DAM
2019-05-04,23,SP15,Solar,0.0,DAM
2019-05-04,24,SP15,Solar,0.0,DAM
2019-05-05,1,SP15,Solar,0.01,DAM
2019-05-05,2,SP15,Solar,0.0,DAM
2019-05-05,3,SP15,Solar,0.0,DAM
2019-05-05,4,SP15,Solar,0.0,DAM
2019-05-05,5,SP15,Solar,0.0,DAM
2019-05-05,6,SP15,Solar,0.05,DAM
2019-05-05,7,SP15,Solar,827.36,DAM
2019-05-05,8,SP15,Solar,3233.81,DAM
2019-05-05,9,SP15,Solar,5508.76,DAM
2019-05-05,10,SP15,Solar,6620.02,DAM
2019-05-05,11,SP15,Solar,7109.6,DAM
2019-05-05,12,SP15,Solar,7321.68,DAM
2019-05-05,13,SP15,Solar,7353.02,DAM
2019-05-05,14,SP15,Solar,7306.7,DAM
2019-05-05,15,SP15,Solar,7096.13,DAM
2019-05-05,16,SP15,Solar,6647.44,DAM
2019-05-05,17,SP15,Solar,5887.75,DAM
2019-05-05,18,SP15,Solar,4331.29,DAM
2019-05-05,19,SP15,Solar,1946.91,DAM
2019-05-05,20,SP15,Solar,296.95,DAM
2019-05-05,21,SP15,Solar,0.99,DAM
2019-05-05,22,SP15,Solar,0.33,DAM
2019-05-05,23,SP15,Solar,0.0,DAM
2019-05-05,24,SP15,Solar,0.01,DAM
2019-05-06,1,SP15,Solar,0.01,DAM
2019-05-06,2,SP15,Solar,0.0,DAM
2019-05-06,3,SP15,Solar,0.0,DAM
2019-05-06,4,SP15,Solar,0.0,DAM
2019-05-06,5,SP15,Solar,0.0,DAM
2019-05-06,6,SP15,Solar,0.09,DAM
2019-05-06,7,SP15,Solar,718.82,DAM
2019-05-06,8,SP15,Solar,2820.12,DAM
2019-05-06,9,SP15,Solar,5039.45,DAM
2019-05-06,10,SP15,Solar,6259.49,DAM
2019-05-06,11,SP15,Solar,6740.69,DAM
2019-05-06,12,SP15,Solar,6801.08,DAM
2019-05-06,13,SP15,Solar,6729.13,DAM
2019-05-06,14,SP15,Solar,6547.67,DAM
2019-05-06,15,SP15,Solar,6075.12,DAM
2019-05-06,16,SP15,Solar,5630.22,DAM
2019-05-06,17,SP15,Solar,4925.73,DAM
2019-05-06,18,SP15,Solar,3576.1,DAM
2019-05-06,19,SP15,Solar,1541.55,DAM
2019-05-06,20,SP15,Solar,204.16,DAM
2019-05-06,21,SP15,Solar,0.64,DAM
2019-05-06,22,SP15,Solar,0.2,DAM
2019-05-06,23,SP15,Solar,0.0,DAM
2019-05-06,24,SP15,Solar,0.0,DAM
2019-05-07,1,SP15,Solar,0.01,DAM
2019-05-07,2,SP15,Solar,0.0,DAM
2019-05-07,3,SP15,Solar,0.0,DAM
2019-05-07,4,SP15,Solar,0.0,DAM
2019-05-07,5,SP15,Solar,0.0,DAM
2019-05-07,6,SP15,Solar,0.04,DAM
2019-05-07,7,SP15,Solar,774.39,DAM
2019-05-07,8,SP15,Solar,3044.46,DAM
2019-05-07,9,SP15,Solar,5304.45,DAM
2019-05-07,10,SP15,Solar,6513.98,DAM
2019-05-07,11,SP15,Solar,7039.52,DAM
2019-05-07,12,SP15,Solar,7241.41,DAM
2019-05-07,13,SP15,Solar,7256.12,DAM
2019-05-07,14,SP15,Solar,7194.85,DAM
2019-05-07,15,SP15,Solar,7003.62,DAM
2019-05-07,16,SP15,Solar,6632.46,DAM
2019-05-07,17,SP15,Solar,5958.28,DAM
2019-05-07,18,SP15,Solar,4426.39,DAM
2019-05-07,19,SP15,Solar,1982.79,DAM
2019-05-07,20,SP15,Solar,291.18,DAM
2019-05-07,21,SP15,Solar,0.79,DAM
2019-05-07,22,SP15,Solar,0.21,DAM
2019-05-07,23,SP15,Solar,0.0,DAM
2019-05-07,24,SP15,Solar,0.01,DAM
2019-05-08,1,SP15,Solar,0.01,DAM
2019-05-08,2,SP15,Solar,0.0,DAM
2019-05-08,3,SP15,Solar,0.0,DAM
2019-05-08,4,SP15,Solar,0.0,DAM
2019-05-08,5,SP15,Solar,0.0,DAM
2019-05-08,6,SP15,Solar,0.07,DAM
2019-05-08,7,SP15,Solar,790.65,DAM
2019-05-08,8,SP15,Solar,3080.84,DAM
2019-05-08,9,SP15,Solar,5358.03,DAM
2019-05-08,10,SP15,Solar,6528.8,DAM
2019-05-08,11,SP15,Solar,7017.94,DAM
2019-05-08,12,SP15,Solar,7203.82,DAM
2019-05-08,13,SP15,Solar,7178.07,DAM
2019-05-08,14,SP15,Solar,7118.33,DAM
2019-05-08,15,SP15,Solar,6931.22,DAM
2019-05-08,16,SP15,Solar,6507.68,DAM
2019-05-08,17,SP15,Solar,5791.9,DAM
2019-05-08,18,SP15,Solar,4307.13,DAM
2019-05-08,19,SP15,Solar,1962.16,DAM
2019-05-08,20,SP15,Solar,303.3,DAM
2019-05-08,21,SP15,Solar,0.68,DAM
2019-05-08,22,SP15,Solar,0.21,DAM
2019-05-08,23,SP15,Solar,0.0,DAM
2019-05-08,24,SP15,Solar,0.01,DAM
2019-05-09,1,SP15,Solar,0.01,DAM
2019-05-09,2,SP15,Solar,0.0,DAM
2019-05-09,3,SP15,Solar,0.0,DAM
2019-05-09,4,SP15,Solar,0.0,DAM
2019-05-09,5,SP15,Solar,0.0,DAM
2019-05-09,6,SP15,Solar,0.02,DAM
2019-05-09,7,SP15,Solar,671.27,DAM
2019-05-09,8,SP15,Solar,2525.1,DAM
2019-05-09,9,SP15,Solar,4320.66,DAM
2019-05-09,10,SP15,Solar,5315.18,DAM
2019-05-09,11,SP15,Solar,5825.79,DAM
2019-05-09,12,SP15,Solar,6023.86,DAM
2019-05-09,13,SP15,Solar,6018.44,DAM
2019-05-09,14,SP15,Solar,5912.62,DAM
2019-05-09,15,SP15,Solar,5592.63,DAM
2019-05-09,16,SP15,Solar,5149.35,DAM
2019-05-09,17,SP15,Solar,4443.18,DAM
2019-05-09,18,SP15,Solar,3117.86,DAM
2019-05-09,19,SP15,Solar,1358.06,DAM
2019-05-09,20,SP15,Solar,202.53,DAM
2019-05-09,21,SP15,Solar,0.28,DAM
2019-05-09,22,SP15,Solar,0.05,DAM
2019-05-09,23,SP15,Solar,0.0,DAM
2019-05-09,24,SP15,Solar,0.01,DAM
2019-05-10,1,SP15,Solar,0.01,DAM
2019-05-10,2,SP15,Solar,0.0,DAM
2019-05-10,3,SP15,Solar,0.0,DAM
2019-05-10,4,SP15,Solar,0.0,DAM
2019-05-10,5,SP15,Solar,0.0,DAM
2019-05-10,6,SP15,Solar,1.6,DAM
2019-05-10,7,SP15,Solar,433.11,DAM
2019-05-10,8,SP15,Solar,1722.12,DAM
2019-05-10,9,SP15,Solar,3191.89,DAM
2019-05-10,10,SP15,Solar,4176.17,DAM
2019-05-10,11,SP15,Solar,4654.51,DAM
2019-05-10,12,SP15,Solar,4811.36,DAM
2019-05-10,13,SP15,Solar,4852.01,DAM
2019-05-10,14,SP15,Solar,4666.51,DAM
2019-05-10,15,SP15,Solar,4296.02,DAM
2019-05-10,16,SP15,Solar,3917.27,DAM
2019-05-10,17,SP15,Solar,3306.08,DAM
2019-05-10,18,SP15,Solar,2254.55,DAM
2019-05-10,19,SP15,Solar,927.67,DAM
2019-05-10,20,SP15,Solar,115.66,DAM
2019-05-10,21,SP15,Solar,0.19,DAM
2019-05-10,22,SP15,Solar,0.01,DAM
2019-05-10,23,SP15,Solar,0.0,DAM
2019-05-10,24,SP15,Solar,0.01,DAM
2019-05-11,1,SP15,Solar,0.01,DAM
2019-05-11,2,SP15,Solar,0.0,DAM
2019-05-11,3,SP15,Solar,0.0,DAM
2019-05-11,4,SP15,Solar,0.0,DAM
2019-05-11,5,SP15,Solar,0.0,DAM
2019-05-11,6,SP15,Solar,0.61,DAM
2019-05-11,7,SP15,Solar,677.62,DAM
2019-05-11,8,SP15,Solar,2603.56,DAM
2019-05-11,9,SP15,Solar,4566.6,DAM
2019-05-11,10,SP15,Solar,5701.76,DAM
2019-05-11,11,SP15,Solar,6170.72,DAM
2019-05-11,12,SP15,Solar,6244.71,DAM
2019-05-11,13,SP15,Solar,6202.07,DAM
2019-05-11,14,SP15,Solar,6011.71,DAM
2019-05-11,15,SP15,Solar,5627.86,DAM
2019-05-11,16,SP15,Solar,5163.33,DAM
2019-05-11,17,SP15,Solar,4465.27,DAM
2019-05-11,18,SP15,Solar,3197.92,DAM
2019-05-11,19,SP15,Solar,1422.52,DAM
2019-05-11,20,SP15,Solar,221.5,DAM
2019-05-11,21,SP15,Solar,0.56,DAM
2019-05-11,22,SP15,Solar,0.12,DAM
2019-05-11,23,SP15,Solar,0.0,DAM
2019-05-11,24,SP15,Solar,0.0,DAM
2019-05-12,1,SP15,Solar,0.0,DAM
2019-05-12,2,SP15,Solar,0.0,DAM
2019-05-12,3,SP15,Solar,0.0,DAM
2019-05-12,4,SP15,Solar,0.0,DAM
2019-05-12,5,SP15,Solar,0.0,DAM
2019-05-12,6,SP15,Solar,2.99,DAM
2019-05-12,7,SP15,Solar,881.03,DAM
2019-05-12,8,SP15,Solar,3201.47,DAM
2019-05-12,9,SP15,Solar,5331.63,DAM
2019-05-12,10,SP15,Solar,6434.55,DAM
2019-05-12,11,SP15,Solar,6946.34,DAM
2019-05-12,12,SP15,Solar,7153.94,DAM
2019-05-12,13,SP15,Solar,7134.05,DAM
2019-05-12,14,SP15,Solar,7052.39,DAM
2019-05-12,15,SP15,Solar,6872.42,DAM
2019-05-12,16,SP15,Solar,6500.55,DAM
2019-05-12,17,SP15,Solar,5825.21,DAM
2019-05-12,18,SP15,Solar,4336.75,DAM
2019-05-12,19,SP15,Solar,2001.67,DAM
2019-05-12,20,SP15,Solar,327.35,DAM
2019-05-12,21,SP15,Solar,0.91,DAM
2019-05-12,22,SP15,Solar,0.28,DAM
2019-05-12,23,SP15,Solar,0.0,DAM
2019-05-12,24,SP15,Solar,0.0,DAM
2019-05-13,1,SP15,Solar,0.0,DAM
2019-05-13,2,SP15,Solar,0.0,DAM
2019-05-13,3,SP15,Solar,0.0,DAM
2019-05-13,4,SP15,Solar,0.0,DAM
2019-05-13,5,SP15,Solar,0.0,DAM
2019-05-13,6,SP15,Solar,2.71,DAM
2019-05-13,7,SP15,Solar,954.91,DAM
2019-05-13,8,SP15,Solar,3415.48,DAM
2019-05-13,9,SP15,Solar,5562.8,DAM
2019-05-13,10,SP15,Solar,6592.53,DAM
2019-05-13,11,SP15,Solar,7057.54,DAM
2019-05-13,12,SP15,Solar,7238.35,DAM
2019-05-13,13,SP15,Solar,7221.04,DAM
2019-05-13,14,SP15,Solar,7137.67,DAM
2019-05-13,15,SP15,Solar,6934.66,DAM
2019-05-13,16,SP15,Solar,6504.33,DAM
2019-05-13,17,SP15,Solar,5786.94,DAM
2019-05-13,18,SP15,Solar,4345.04,DAM
2019-05-13,19,SP15,Solar,2058.93,DAM
2019-05-13,20,SP15,Solar,351.22,DAM
2019-05-13,21,SP15,Solar,0.83,DAM
2019-05-13,22,SP15,Solar,0.38,DAM
2019-05-13,23,SP15,Solar,0.0,DAM
2019-05-13,24,SP15,Solar,0.0,DAM
2019-05-14,1,SP15,Solar,0.01,DAM
2019-05-14,2,SP15,Solar,0.0,DAM
2019-05-14,3,SP15,Solar,0.0,DAM
2019-05-14,4,SP15,Solar,0.0,DAM
2019-05-14,5,SP15,Solar,0.0,DAM
2019-05-14,6,SP15,Solar,4.15,DAM
2019-05-14,7,SP15,Solar,999.16,DAM
2019-05-14,8,SP15,Solar,3500.71,DAM
2019-05-14,9,SP15,Solar,5629.21,DAM
2019-05-14,10,SP15,Solar,6656.69,DAM
2019-05-14,11,SP15,Solar,7127.03,DAM
2019-05-14,12,SP15,Solar,7285.72,DAM
2019-05-14,13,SP15,Solar,7274.79,DAM
2019-05-14,14,SP15,Solar,7233.08,DAM
2019-05-14,15,SP15,Solar,7063.99,DAM
2019-05-14,16,SP15,Solar,6607.25,DAM
2019-05-14,17,SP15,Solar,5863.5,DAM
2019-05-14,18,SP15,Solar,4397.65,DAM
2019-05-14,19,SP15,Solar,2090.36,DAM
2019-05-14,20,SP15,Solar,371.06,DAM
2019-05-14,21,SP15,Solar,0.91,DAM
2019-05-14,22,SP15,Solar,0.6,DAM
2019-05-14,23,SP15,Solar,0.0,DAM
2019-05-14,24,SP15,Solar,0.01,DAM
2019-05-15,1,SP15,Solar,0.01,DAM
2019-05-15,2,SP15,Solar,0.0,DAM
2019-05-15,3,SP15,Solar,0.0,DAM
2019-05-15,4,SP15,Solar,0.0,DAM
2019-05-15,5,SP15,Solar,0.0,DAM
2019-05-15,6,SP15,Solar,2.32,DAM
2019-05-15,7,SP15,Solar,707.93,DAM
2019-05-15,8,SP15,Solar,2518.72,DAM
2019-05-15,9,SP15,Solar,4314.87,DAM
2019-05-15,10,SP15,Solar,5465.5,DAM
2019-05-15,11,SP15,Solar,6112.96,DAM
2019-05-15,12,SP15,Solar,6405.6,DAM
2019-05-15,13,SP15,Solar,6417.79,DAM
2019-05-15,14,SP15,Solar,6399.5,DAM
2019-05-15,15,SP15,Solar,6337.46,DAM
2019-05-15,16,SP15,Solar,6051.07,DAM
2019-05-15,17,SP15,Solar,5449.52,DAM
2019-05-15,18,SP15,Solar,4009.84,DAM
2019-05-15,19,SP15,Solar,1825.11,DAM
2019-05-15,20,SP15,Solar,300.01,DAM
2019-05-15,21,SP15,Solar,0.56,DAM
2019-05-15,22,SP15,Solar,0.32,DAM
2019-05-15,23,SP15,Solar,0.0,DAM
2019-05-15,24,SP15,Solar,0.01,DAM
2019-05-16,1,SP15,Solar,0.01,DAM
2019-05-16,2,SP15,Solar,0.0,DAM
2019-05-16,3,SP15,Solar,0.0,DAM
2019-05-16,4,SP15,Solar,0.0,DAM
2019-05-16,5,SP15,Solar,0.0,DAM
2019-05-16,6,SP15,Solar,4.4,DAM
2019-05-16,7,SP15,Solar,534.39,DAM
2019-05-16,8,SP15,Solar,2010.45,DAM
2019-05-16,9,SP15,Solar,3570.63,DAM
2019-05-16,10,SP15,Solar,4563.54,DAM
2019-05-16,11,SP15,Solar,5163.02,DAM
2019-05-16,12,SP15,Solar,5548.27,DAM
2019-05-16,13,SP15,Solar,5683.77,DAM
2019-05-16,14,SP15,Solar,5734.75,DAM
2019-05-16,15,SP15,Solar,5746.46,DAM
2019-05-16,16,SP15,Solar,5543.73,DAM
2019-05-16,17,SP15,Solar,5158.78,DAM
2019-05-16,18,SP15,Solar,4094.11,DAM
2019-05-16,19,SP15,Solar,1990.47,DAM
2019-05-16,20,SP15,Solar,327.56,DAM
2019-05-16,21,SP15,Solar,0.59,DAM
2019-05-16,22,SP15,Solar,0.12,DAM
2019-05-16,23,SP15,Solar,0.03,DAM
2019-05-16,24,SP15,Solar,0.04,DAM
2019-05-17,1,SP15,Solar,0.01,DAM
2019-05-17,2,SP15,Solar,0.0,DAM
2019-05-17,3,SP15,Solar,0.0,DAM
2019-05-17,4,SP15,Solar,0.0,DAM
2019-05-17,5,SP15,Solar,0.0,DAM
2019-05-17,6,SP15,Solar,6.55,DAM
2019-05-17,7,SP15,Solar,940.14,DAM
2019-05-17,8,SP15,Solar,3290.71,DAM
2019-05-17,9,SP15,Solar,5343.49,DAM
2019-05-17,10,SP15,Solar,6401.69,DAM
2019-05-17,11,SP15,Solar,6956.44,DAM
2019-05-17,12,SP15,Solar,7213.47,DAM
2019-05-17,13,SP15,Solar,7276.79,DAM
2019-05-17,14,SP15,Solar,7280.36,DAM
2019-05-17,15,SP15,Solar,7169.26,DAM
2019-05-17,16,SP15,Solar,6840.98,DAM
2019-05-17,17,SP15,Solar,6211.75,DAM
2019-05-17,18,SP15,Solar,4824.18,DAM
2019-05-17,19,SP15,Solar,2390.44,DAM
2019-05-17,20,SP15,Solar,443.04,DAM
2019-05-17,21,SP15,Solar,0.96,DAM
2019-05-17,22,SP15,Solar,0.53,DAM
2019-05-17,23,SP15,Solar,0.05,DAM
2019-05-17,24,SP15,Solar,0.06,DAM
2019-05-18,1,SP15,Solar,0.01,DAM
2019-05-18,2,SP15,Solar,0.0,DAM
2019-05-18,3,SP15,Solar,0.0,DAM
2019-05-18,4,SP15,Solar,0.0,DAM
2019-05-18,5,SP15,Solar,0.0,DAM
2019-05-18,6,SP15,Solar,7.5,DAM
2019-05-18,7,SP15,Solar,1050.5,DAM
2019-05-18,8,SP15,Solar,3590.8,DAM
2019-05-18,9,SP15,Solar,5654.43,DAM
2019-05-18,10,SP15,Solar,6598.15,DAM
2019-05-18,11,SP15,Solar,7025.87,DAM
2019-05-18,12,SP15,Solar,7095.44,DAM
2019-05-18,13,SP15,Solar,7013.81,DAM
2019-05-18,14,SP15,Solar,6729.32,DAM
2019-05-18,15,SP15,Solar,6034.84,DAM
2019-05-18,16,SP15,Solar,5304.99,DAM
2019-05-18,17,SP15,Solar,4530.15,DAM
2019-05-18,18,SP15,Solar,3156.8,DAM
2019-05-18,19,SP15,Solar,1358.17,DAM
2019-05-18,20,SP15,Solar,210.45,DAM
2019-05-18,21,SP15,Solar,0.82,DAM
2019-05-18,22,SP15,Solar,0.41,DAM
2019-05-18,23,SP15,Solar,0.02,DAM
2019-05-18,24,SP15,Solar,0.03,DAM
2019-05-19,1,SP15,Solar,0.01,DAM
2019-05-19,2,SP15,Solar,0.0,DAM
2019-05-19,3,SP15,Solar,0.0,DAM
2019-05-19,4,SP15,Solar,0.0,DAM
2019-05-19,5,SP15,Solar,0.0,DAM
2019-05-19,6,SP15,Solar,4.32,DAM
2019-05-19,7,SP15,Solar,554.22,DAM
2019-05-19,8,SP15,Solar,2173.63,DAM
2019-05-19,9,SP15,Solar,3973.68,DAM
2019-05-19,10,SP15,Solar,5081.02,DAM
2019-05-19,11,SP15,Solar,5597.45,DAM
2019-05-19,12,SP15,Solar,5911.05,DAM
2019-05-19,13,SP15,Solar,6033.14,DAM
2019-05-19,14,SP15,Solar,6008.15,DAM
2019-05-19,15,SP15,Solar,6000.15,DAM
2019-05-19,16,SP15,Solar,5793.5,DAM
2019-05-19,17,SP15,Solar,5221.6,DAM
2019-05-19,18,SP15,Solar,3978.92,DAM
2019-05-19,19,SP15,Solar,1914.86,DAM
2019-05-19,20,SP15,Solar,342.26,DAM
2019-05-19,21,SP15,Solar,0.85,DAM
2019-05-19,22,SP15,Solar,0.44,DAM
2019-05-19,23,SP15,Solar,0.05,DAM
2019-05-19,24,SP15,Solar,0.06,DAM
2019-05-20,1,SP15,Solar,0.01,DAM
2019-05-20,2,SP15,Solar,0.0,DAM
2019-05-20,3,SP15,Solar,0.0,DAM
2019-05-20,4,SP15,Solar,0.0,DAM
2019-05-20,5,SP15,Solar,0.0,DAM
2019-05-20,6,SP15,Solar,8.89,DAM
2019-05-20,7,SP15,Solar,894.54,DAM
2019-05-20,8,SP15,Solar,3176.26,DAM
2019-05-20,9,SP15,Solar,5280.41,DAM
2019-05-20,10,SP15,Solar,6380.21,DAM
2019-05-20,11,SP15,Solar,6886.03,DAM
2019-05-20,12,SP15,Solar,7045.52,DAM
2019-05-20,13,SP15,Solar,7025.77,DAM
2019-05-20,14,SP15,Solar,6961.33,DAM
2019-05-20,15,SP15,Solar,6758.19,DAM
2019-05-20,16,SP15,Solar,6378.89,DAM
2019-05-20,17,SP15,Solar,5851.35,DAM
2019-05-20,18,SP15,Solar,4660.36,DAM
2019-05-20,19,SP15,Solar,2374.23,DAM
2019-05-20,20,SP15,Solar,453.31,DAM
2019-05-20,21,SP15,Solar,1.11,DAM
2019-05-20,22,SP15,Solar,0.4,DAM
2019-05-20,23,SP15,Solar,0.05,DAM
2019-05-20,24,SP15,Solar,0.06,DAM
2019-05-21,1,SP15,Solar,0.01,DAM
2019-05-21,2,SP15,Solar,0.01,DAM
2019-05-21,3,SP15,Solar,0.01,DAM
2019-05-21,4,SP15,Solar,0.0,DAM
2019-05-21,5,SP15,Solar,0.0,DAM
2019-05-21,6,SP15,Solar,8.82,DAM
2019-05-21,7,SP15,Solar,974.49,DAM
2019-05-21,8,SP15,Solar,3312.45,DAM
2019-05-21,9,SP15,Solar,5314.62,DAM
2019-05-21,10,SP15,Solar,6345.75,DAM
2019-05-21,11,SP15,Solar,6845.91,DAM
2019-05-21,12,SP15,Solar,6998.28,DAM
2019-05-21,13,SP15,Solar,6961.25,DAM
2019-05-21,14,SP15,Solar,6845.1,DAM
2019-05-21,15,SP15,Solar,6509.41,DAM
2019-05-21,16,SP15,Solar,6009.26,DAM
2019-05-21,17,SP15,Solar,5411.02,DAM
2019-05-21,18,SP15,Solar,4167.32,DAM
2019-05-21,19,SP15,Solar,2034.22,DAM
2019-05-21,20,SP15,Solar,369.07,DAM
2019-05-21,21,SP15,Solar,1.11,DAM
2019-05-21,22,SP15,Solar,0.53,DAM
2019-05-21,23,SP15,Solar,0.04,DAM
2019-05-21,24,SP15,Solar,0.05,DAM
2019-05-22,1,SP15,Solar,0.01,DAM
2019-05-22,2,SP15,Solar,0.01,DAM
2019-05-22,3,SP15,Solar,0.01,DAM
2019-05-22,4,SP15,Solar,0.0,DAM
2019-05-22,5,SP15,Solar,0.0,DAM
2019-05-22,6,SP15,Solar,10.2,DAM
2019-05-22,7,SP15,Solar,763.16,DAM
2019-05-22,8,SP15,Solar,2634.75,DAM
2019-05-22,9,SP15,Solar,4277.93,DAM
2019-05-22,10,SP15,Solar,5153.76,DAM
2019-05-22,11,SP15,Solar,5541.27,DAM
2019-05-22,12,SP15,Solar,5502.59,DAM
2019-05-22,13,SP15,Solar,5412.81,DAM
2019-05-22,14,SP15,Solar,5325.15,DAM
2019-05-22,15,SP15,Solar,5192.02,DAM
2019-05-22,16,SP15,Solar,4977.04,DAM
2019-05-22,17,SP15,Solar,4478.02,DAM
2019-05-22,18,SP15,Solar,3486.97,DAM
2019-05-22,19,SP15,Solar,1772.3,DAM
2019-05-22,20,SP15,Solar,342.44,DAM
2019-05-22,21,SP15,Solar,0.49,DAM
2019-05-22,22,SP15,Solar,0.06,DAM
2019-05-22,23,SP15,Solar,0.03,DAM
2019-05-22,24,SP15,Solar,0.03,DAM
2019-05-23,1,SP15,Solar,0.01,DAM
2019-05-23,2,SP15,Solar,0.02,DAM
2019-05-23,3,SP15,Solar,0.02,DAM
2019-05-23,4,SP15,Solar,0.0,DAM
2019-05-23,5,SP15,Solar,0.0,DAM
2019-05-23,6,SP15,Solar,10.75,DAM
2019-05-23,7,SP15,Solar,860.15,DAM
2019-05-23,8,SP15,Solar,2927.17,DAM
2019-05-23,9,SP15,Solar,4823.62,DAM
2019-05-23,10,SP15,Solar,5910.1,DAM
2019-05-23,11,SP15,Solar,6325.06,DAM
