OUTAGE_DATE,Hour,Type,Trading Hub,Outage,Report Date
2019-08-22,19,Hydro,SP15,256.59,2019-08-21
2019-08-22,20,Hydro,SP15,256.59,2019-08-21
2019-08-22,21,Hydro,SP15,256.59,2019-08-21
2019-08-22,22,Hydro,SP15,256.59,2019-08-21
2019-08-22,23,Hydro,SP15,183.79,2019-08-21
2019-08-22,24,Hydro,SP15,183.79,2019-08-21
2019-08-22,1,Renewable,SP15,333.24,2019-08-21
2019-08-22,2,Renewable,SP15,333.24,2019-08-21
2019-08-22,3,Renewable,SP15,333.24,2019-08-21
2019-08-22,4,Renewable,SP15,333.24,2019-08-21
2019-08-22,5,Renewable,SP15,353.24,2019-08-21
2019-08-22,6,Renewable,SP15,227.24,2019-08-21
2019-08-22,7,Renewable,SP15,227.24,2019-08-21
2019-08-22,8,Renewable,SP15,235.84,2019-08-21
2019-08-22,9,Renewable,SP15,235.84,2019-08-21
2019-08-22,10,Renewable,SP15,235.84,2019-08-21
2019-08-22,11,Renewable,SP15,235.84,2019-08-21
2019-08-22,12,Renewable,SP15,235.84,2019-08-21
2019-08-22,13,Renewable,SP15,235.84,2019-08-21
2019-08-22,14,Renewable,SP15,235.84,2019-08-21
2019-08-22,15,Renewable,SP15,235.84,2019-08-21
2019-08-22,16,Renewable,SP15,227.24,2019-08-21
2019-08-22,17,Renewable,SP15,221.24,2019-08-21
2019-08-22,18,Renewable,SP15,221.24,2019-08-21
2019-08-22,19,Renewable,SP15,221.24,2019-08-21
2019-08-22,20,Renewable,SP15,221.24,2019-08-21
2019-08-22,21,Renewable,SP15,321.24,2019-08-21
2019-08-22,22,Renewable,SP15,318.24,2019-08-21
2019-08-22,23,Renewable,SP15,318.24,2019-08-21
2019-08-22,24,Renewable,SP15,318.24,2019-08-21
2019-08-22,1,Thermal,SP15,733.64,2019-08-21
2019-08-22,2,Thermal,SP15,1211.81,2019-08-21
2019-08-22,3,Thermal,SP15,1207.75,2019-08-21
2019-08-22,4,Thermal,SP15,1220.4,2019-08-21
2019-08-22,5,Thermal,SP15,1215.01,2019-08-21
2019-08-22,6,Thermal,SP15,732.5,2019-08-21
2019-08-22,7,Thermal,SP15,743.77,2019-08-21
2019-08-22,8,Thermal,SP15,754.6,2019-08-21
2019-08-22,9,Thermal,SP15,755.99,2019-08-21
2019-08-22,10,Thermal,SP15,781.19,2019-08-21
2019-08-22,11,Thermal,SP15,787.01,2019-08-21
2019-08-22,12,Thermal,SP15,810.24,2019-08-21
2019-08-22,13,Thermal,SP15,825.64,2019-08-21
2019-08-22,14,Thermal,SP15,835.2,2019-08-21
2019-08-22,15,Thermal,SP15,839.35,2019-08-21
2019-08-22,16,Thermal,SP15,844.92,2019-08-21
2019-08-22,17,Thermal,SP15,839.1,2019-08-21
2019-08-22,18,Thermal,SP15,831.21,2019-08-21
2019-08-22,19,Thermal,SP15,814.31,2019-08-21
2019-08-22,20,Thermal,SP15,794.08,2019-08-21
2019-08-22,21,Thermal,SP15,1277.41,2019-08-21
2019-08-22,22,Thermal,SP15,1261.34,2019-08-21
2019-08-22,23,Thermal,SP15,1248.99,2019-08-21
2019-08-22,24,Thermal,SP15,1239.96,2019-08-21
2019-08-23,1,Hydro,SP15,183.59,2019-08-22
2019-08-23,2,Hydro,SP15,183.59,2019-08-22
2019-08-23,3,Hydro,SP15,183.59,2019-08-22
2019-08-23,4,Hydro,SP15,183.59,2019-08-22
2019-08-23,5,Hydro,SP15,183.59,2019-08-22
2019-08-23,6,Hydro,SP15,183.59,2019-08-22
2019-08-23,7,Hydro,SP15,183.59,2019-08-22
2019-08-23,8,Hydro,SP15,183.59,2019-08-22
2019-08-23,9,Hydro,SP15,183.59,2019-08-22
2019-08-23,10,Hydro,SP15,183.59,2019-08-22
2019-08-23,11,Hydro,SP15,183.59,2019-08-22
2019-08-23,12,Hydro,SP15,183.59,2019-08-22
2019-08-23,13,Hydro,SP15,183.59,2019-08-22
2019-08-23,14,Hydro,SP15,183.59,2019-08-22
2019-08-23,15,Hydro,SP15,183.59,2019-08-22
2019-08-23,16,Hydro,SP15,183.59,2019-08-22
2019-08-23,17,Hydro,SP15,183.59,2019-08-22
2019-08-23,18,Hydro,SP15,183.59,2019-08-22
2019-08-23,19,Hydro,SP15,183.59,2019-08-22
2019-08-23,20,Hydro,SP15,183.59,2019-08-22
2019-08-23,21,Hydro,SP15,183.59,2019-08-22
2019-08-23,22,Hydro,SP15,183.59,2019-08-22
2019-08-23,23,Hydro,SP15,183.59,2019-08-22
2019-08-23,24,Hydro,SP15,183.59,2019-08-22
2019-08-23,1,Renewable,SP15,478.06,2019-08-22
2019-08-23,2,Renewable,SP15,478.06,2019-08-22
2019-08-23,3,Renewable,SP15,478.06,2019-08-22
2019-08-23,4,Renewable,SP15,478.06,2019-08-22
2019-08-23,5,Renewable,SP15,478.06,2019-08-22
2019-08-23,6,Renewable,SP15,290.06,2019-08-22
2019-08-23,7,Renewable,SP15,290.06,2019-08-22
2019-08-23,8,Renewable,SP15,293.66,2019-08-22
2019-08-23,9,Renewable,SP15,293.66,2019-08-22
2019-08-23,10,Renewable,SP15,293.66,2019-08-22
2019-08-23,11,Renewable,SP15,288.66,2019-08-22
2019-08-23,12,Renewable,SP15,288.66,2019-08-22
2019-08-23,13,Renewable,SP15,275.9,2019-08-22
2019-08-23,14,Renewable,SP15,275.9,2019-08-22
2019-08-23,15,Renewable,SP15,270.9,2019-08-22
2019-08-23,16,Renewable,SP15,255.55,2019-08-22
2019-08-23,17,Renewable,SP15,246.91,2019-08-22
2019-08-23,18,Renewable,SP15,246.91,2019-08-22
2019-08-23,19,Renewable,SP15,246.91,2019-08-22
2019-08-23,20,Renewable,SP15,246.91,2019-08-22
2019-08-23,21,Renewable,SP15,346.91,2019-08-22
2019-08-23,22,Renewable,SP15,286.91,2019-08-22
2019-08-23,23,Renewable,SP15,286.91,2019-08-22
2019-08-23,24,Renewable,SP15,286.91,2019-08-22
2019-08-23,1,Thermal,SP15,1360.06,2019-08-22
2019-08-23,2,Thermal,SP15,1342.15,2019-08-22
2019-08-23,3,Thermal,SP15,1340.61,2019-08-22
2019-08-23,4,Thermal,SP15,1337.77,2019-08-22
2019-08-23,5,Thermal,SP15,1337.87,2019-08-22
2019-08-23,6,Thermal,SP15,853.37,2019-08-22
2019-08-23,7,Thermal,SP15,856.75,2019-08-22
2019-08-23,8,Thermal,SP15,867.87,2019-08-22
2019-08-23,9,Thermal,SP15,889.87,2019-08-22
2019-08-23,10,Thermal,SP15,907.23,2019-08-22
2019-08-23,11,Thermal,SP15,908.18,2019-08-22
2019-08-23,12,Thermal,SP15,926.62,2019-08-22
2019-08-23,13,Thermal,SP15,936.47,2019-08-22
2019-08-23,14,Thermal,SP15,941.12,2019-08-22
2019-08-23,15,Thermal,SP15,945.32,2019-08-22
2019-08-23,16,Thermal,SP15,946.2,2019-08-22
2019-08-23,17,Thermal,SP15,949.79,2019-08-22
2019-08-23,18,Thermal,SP15,945.12,2019-08-22
2019-08-23,19,Thermal,SP15,983.62,2019-08-22
2019-08-23,20,Thermal,SP15,971.1,2019-08-22
2019-08-23,21,Thermal,SP15,1236.75,2019-08-22
2019-08-23,22,Thermal,SP15,1209.79,2019-08-22
2019-08-23,23,Thermal,SP15,1201.94,2019-08-22
2019-08-23,24,Thermal,SP15,1195.16,2019-08-22
2019-08-24,1,Hydro,SP15,182.89,2019-08-23
2019-08-24,2,Hydro,SP15,182.89,2019-08-23
2019-08-24,3,Hydro,SP15,182.89,2019-08-23
2019-08-24,4,Hydro,SP15,182.89,2019-08-23
2019-08-24,5,Hydro,SP15,182.89,2019-08-23
2019-08-24,6,Hydro,SP15,182.89,2019-08-23
2019-08-24,7,Hydro,SP15,182.89,2019-08-23
2019-08-24,8,Hydro,SP15,182.89,2019-08-23
2019-08-24,9,Hydro,SP15,182.89,2019-08-23
2019-08-24,10,Hydro,SP15,182.89,2019-08-23
2019-08-24,11,Hydro,SP15,182.89,2019-08-23
2019-08-24,12,Hydro,SP15,182.89,2019-08-23
2019-08-24,13,Hydro,SP15,182.89,2019-08-23
2019-08-24,14,Hydro,SP15,182.89,2019-08-23
2019-08-24,15,Hydro,SP15,182.89,2019-08-23
2019-08-24,16,Hydro,SP15,182.89,2019-08-23
2019-08-24,17,Hydro,SP15,182.89,2019-08-23
2019-08-24,18,Hydro,SP15,182.89,2019-08-23
2019-08-24,19,Hydro,SP15,182.89,2019-08-23
2019-08-24,20,Hydro,SP15,182.89,2019-08-23
2019-08-24,21,Hydro,SP15,182.89,2019-08-23
2019-08-24,22,Hydro,SP15,182.89,2019-08-23
2019-08-24,23,Hydro,SP15,182.89,2019-08-23
2019-08-24,24,Hydro,SP15,182.89,2019-08-23
2019-08-24,1,Renewable,SP15,461.5,2019-08-23
2019-08-24,2,Renewable,SP15,461.5,2019-08-23
2019-08-24,3,Renewable,SP15,461.5,2019-08-23
2019-08-24,4,Renewable,SP15,461.5,2019-08-23
2019-08-24,5,Renewable,SP15,461.5,2019-08-23
2019-08-24,6,Renewable,SP15,206.5,2019-08-23
2019-08-24,7,Renewable,SP15,206.5,2019-08-23
2019-08-24,8,Renewable,SP15,193.1,2019-08-23
2019-08-24,9,Renewable,SP15,193.1,2019-08-23
2019-08-24,10,Renewable,SP15,193.1,2019-08-23
2019-08-24,11,Renewable,SP15,193.1,2019-08-23
2019-08-24,12,Renewable,SP15,193.1,2019-08-23
2019-08-24,13,Renewable,SP15,193.1,2019-08-23
2019-08-24,14,Renewable,SP15,193.1,2019-08-23
2019-08-24,15,Renewable,SP15,193.1,2019-08-23
2019-08-24,16,Renewable,SP15,186.5,2019-08-23
2019-08-24,17,Renewable,SP15,186.5,2019-08-23
2019-08-24,18,Renewable,SP15,186.5,2019-08-23
2019-08-24,19,Renewable,SP15,186.5,2019-08-23
2019-08-24,20,Renewable,SP15,186.5,2019-08-23
2019-08-24,21,Renewable,SP15,206.5,2019-08-23
2019-08-24,22,Renewable,SP15,206.5,2019-08-23
2019-08-24,23,Renewable,SP15,206.5,2019-08-23
2019-08-24,24,Renewable,SP15,206.5,2019-08-23
2019-08-24,1,Thermal,SP15,1134.01,2019-08-23
2019-08-24,2,Thermal,SP15,1347.1,2019-08-23
2019-08-24,3,Thermal,SP15,1339.56,2019-08-23
2019-08-24,4,Thermal,SP15,1335.22,2019-08-23
2019-08-24,5,Thermal,SP15,1338.21,2019-08-23
2019-08-24,6,Thermal,SP15,845.2,2019-08-23
2019-08-24,7,Thermal,SP15,848.28,2019-08-23
2019-08-24,8,Thermal,SP15,862.34,2019-08-23
2019-08-24,9,Thermal,SP15,846.32,2019-08-23
2019-08-24,10,Thermal,SP15,869.64,2019-08-23
2019-08-24,11,Thermal,SP15,877.34,2019-08-23
2019-08-24,12,Thermal,SP15,899.31,2019-08-23
2019-08-24,13,Thermal,SP15,912.16,2019-08-23
2019-08-24,14,Thermal,SP15,919.05,2019-08-23
2019-08-24,15,Thermal,SP15,924.36,2019-08-23
2019-08-24,16,Thermal,SP15,929.1,2019-08-23
2019-08-24,17,Thermal,SP15,928.93,2019-08-23
2019-08-24,18,Thermal,SP15,927.46,2019-08-23
2019-08-24,19,Thermal,SP15,914.61,2019-08-23
2019-08-24,20,Thermal,SP15,903.81,2019-08-23
2019-08-24,21,Thermal,SP15,900.07,2019-08-23
2019-08-24,22,Thermal,SP15,870.09,2019-08-23
2019-08-24,23,Thermal,SP15,943.1,2019-08-23
2019-08-24,24,Thermal,SP15,930.32,2019-08-23
2019-08-25,1,Hydro,SP15,182.89,2019-08-24
2019-08-25,2,Hydro,SP15,182.89,2019-08-24
2019-08-25,3,Hydro,SP15,182.89,2019-08-24
2019-08-25,4,Hydro,SP15,182.89,2019-08-24
2019-08-25,5,Hydro,SP15,182.89,2019-08-24
2019-08-25,6,Hydro,SP15,182.89,2019-08-24
2019-08-25,7,Hydro,SP15,182.89,2019-08-24
2019-08-25,8,Hydro,SP15,182.89,2019-08-24
2019-08-25,9,Hydro,SP15,182.89,2019-08-24
2019-08-25,10,Hydro,SP15,182.89,2019-08-24
2019-08-25,11,Hydro,SP15,182.89,2019-08-24
2019-08-25,12,Hydro,SP15,182.89,2019-08-24
2019-08-25,13,Hydro,SP15,182.89,2019-08-24
2019-08-25,14,Hydro,SP15,182.89,2019-08-24
2019-08-25,15,Hydro,SP15,182.89,2019-08-24
2019-08-25,16,Hydro,SP15,182.89,2019-08-24
2019-08-25,17,Hydro,SP15,182.89,2019-08-24
2019-08-25,18,Hydro,SP15,182.89,2019-08-24
2019-08-25,19,Hydro,SP15,182.89,2019-08-24
2019-08-25,20,Hydro,SP15,182.89,2019-08-24
2019-08-25,21,Hydro,SP15,182.89,2019-08-24
2019-08-25,22,Hydro,SP15,182.89,2019-08-24
2019-08-25,23,Hydro,SP15,182.89,2019-08-24
2019-08-25,24,Hydro,SP15,182.89,2019-08-24
2019-08-25,1,Renewable,SP15,246.85,2019-08-24
2019-08-25,2,Renewable,SP15,246.85,2019-08-24
2019-08-25,3,Renewable,SP15,246.85,2019-08-24
2019-08-25,4,Renewable,SP15,246.85,2019-08-24
2019-08-25,5,Renewable,SP15,246.85,2019-08-24
2019-08-25,6,Renewable,SP15,246.85,2019-08-24
2019-08-25,7,Renewable,SP15,246.85,2019-08-24
2019-08-25,8,Renewable,SP15,253.45,2019-08-24
2019-08-25,9,Renewable,SP15,253.45,2019-08-24
2019-08-25,10,Renewable,SP15,253.45,2019-08-24
2019-08-25,11,Renewable,SP15,253.45,2019-08-24
2019-08-25,12,Renewable,SP15,253.45,2019-08-24
2019-08-25,13,Renewable,SP15,253.45,2019-08-24
2019-08-25,14,Renewable,SP15,253.45,2019-08-24
2019-08-25,15,Renewable,SP15,253.45,2019-08-24
2019-08-25,16,Renewable,SP15,246.85,2019-08-24
2019-08-25,17,Renewable,SP15,246.85,2019-08-24
2019-08-25,18,Renewable,SP15,246.85,2019-08-24
2019-08-25,19,Renewable,SP15,246.85,2019-08-24
2019-08-25,20,Renewable,SP15,246.85,2019-08-24
2019-08-25,21,Renewable,SP15,246.85,2019-08-24
2019-08-25,22,Renewable,SP15,246.85,2019-08-24
2019-08-25,23,Renewable,SP15,246.85,2019-08-24
2019-08-25,24,Renewable,SP15,246.85,2019-08-24
2019-08-25,1,Thermal,SP15,1121.14,2019-08-24
2019-08-25,2,Thermal,SP15,1590.83,2019-08-24
2019-08-25,3,Thermal,SP15,1584.75,2019-08-24
2019-08-25,4,Thermal,SP15,1581.56,2019-08-24
2019-08-25,5,Thermal,SP15,1599.82,2019-08-24
2019-08-25,6,Thermal,SP15,1120.35,2019-08-24
2019-08-25,7,Thermal,SP15,1049.74,2019-08-24
2019-08-25,8,Thermal,SP15,1070.41,2019-08-24
2019-08-25,9,Thermal,SP15,1101.37,2019-08-24
2019-08-25,10,Thermal,SP15,1143.88,2019-08-24
2019-08-25,11,Thermal,SP15,1185.27,2019-08-24
2019-08-25,12,Thermal,SP15,1216.18,2019-08-24
2019-08-25,13,Thermal,SP15,1237.21,2019-08-24
2019-08-25,14,Thermal,SP15,1253.08,2019-08-24
2019-08-25,15,Thermal,SP15,1253.19,2019-08-24
2019-08-25,16,Thermal,SP15,1254.34,2019-08-24
2019-08-25,17,Thermal,SP15,1254.4,2019-08-24
2019-08-25,18,Thermal,SP15,1229.33,2019-08-24
2019-08-25,19,Thermal,SP15,1209.1,2019-08-24
2019-08-25,20,Thermal,SP15,1169.53,2019-08-24
2019-08-25,21,Thermal,SP15,1136.07,2019-08-24
2019-08-25,22,Thermal,SP15,1107.38,2019-08-24
2019-08-25,23,Thermal,SP15,1097.41,2019-08-24
2019-08-25,24,Thermal,SP15,1083.3,2019-08-24
2019-08-26,1,Hydro,SP15,182.89,2019-08-25
2019-08-26,2,Hydro,SP15,182.89,2019-08-25
2019-08-26,3,Hydro,SP15,182.89,2019-08-25
2019-08-26,4,Hydro,SP15,182.89,2019-08-25
2019-08-26,5,Hydro,SP15,182.89,2019-08-25
2019-08-26,6,Hydro,SP15,182.89,2019-08-25
2019-08-26,7,Hydro,SP15,182.89,2019-08-25
2019-08-26,8,Hydro,SP15,185.49,2019-08-25
2019-08-26,9,Hydro,SP15,185.49,2019-08-25
2019-08-26,10,Hydro,SP15,185.49,2019-08-25
2019-08-26,11,Hydro,SP15,185.49,2019-08-25
2019-08-26,12,Hydro,SP15,185.49,2019-08-25
2019-08-26,13,Hydro,SP15,185.49,2019-08-25
2019-08-26,14,Hydro,SP15,185.49,2019-08-25
2019-08-26,15,Hydro,SP15,185.49,2019-08-25
2019-08-26,16,Hydro,SP15,185.49,2019-08-25
2019-08-26,17,Hydro,SP15,185.49,2019-08-25
2019-08-26,18,Hydro,SP15,185.49,2019-08-25
2019-08-26,19,Hydro,SP15,185.49,2019-08-25
2019-08-26,20,Hydro,SP15,185.49,2019-08-25
2019-08-26,21,Hydro,SP15,185.49,2019-08-25
2019-08-26,22,Hydro,SP15,185.49,2019-08-25
2019-08-26,23,Hydro,SP15,185.49,2019-08-25
2019-08-26,24,Hydro,SP15,185.49,2019-08-25
2019-08-26,1,Renewable,SP15,221.04,2019-08-25
2019-08-26,2,Renewable,SP15,221.04,2019-08-25
2019-08-26,3,Renewable,SP15,221.04,2019-08-25
2019-08-26,4,Renewable,SP15,221.04,2019-08-25
2019-08-26,5,Renewable,SP15,221.04,2019-08-25
2019-08-26,6,Renewable,SP15,227.04,2019-08-25
2019-08-26,7,Renewable,SP15,250.04,2019-08-25
2019-08-26,8,Renewable,SP15,260.44,2019-08-25
2019-08-26,9,Renewable,SP15,260.44,2019-08-25
2019-08-26,10,Renewable,SP15,260.44,2019-08-25
2019-08-26,11,Renewable,SP15,260.44,2019-08-25
2019-08-26,12,Renewable,SP15,260.44,2019-08-25
2019-08-26,13,Renewable,SP15,233.44,2019-08-25
2019-08-26,14,Renewable,SP15,233.44,2019-08-25
2019-08-26,15,Renewable,SP15,233.44,2019-08-25
2019-08-26,16,Renewable,SP15,223.04,2019-08-25
2019-08-26,17,Renewable,SP15,217.04,2019-08-25
2019-08-26,18,Renewable,SP15,217.04,2019-08-25
2019-08-26,19,Renewable,SP15,217.04,2019-08-25
2019-08-26,20,Renewable,SP15,217.04,2019-08-25
2019-08-26,21,Renewable,SP15,337.04,2019-08-25
2019-08-26,22,Renewable,SP15,322.04,2019-08-25
2019-08-26,23,Renewable,SP15,302.04,2019-08-25
2019-08-26,24,Renewable,SP15,302.04,2019-08-25
2019-08-26,1,Thermal,SP15,1066.5,2019-08-25
2019-08-26,2,Thermal,SP15,1543.78,2019-08-25
2019-08-26,3,Thermal,SP15,1535.33,2019-08-25
2019-08-26,4,Thermal,SP15,1573.73,2019-08-25
2019-08-26,5,Thermal,SP15,1574.82,2019-08-25
2019-08-26,6,Thermal,SP15,1091.49,2019-08-25
2019-08-26,7,Thermal,SP15,1102.83,2019-08-25
2019-08-26,8,Thermal,SP15,1119.8,2019-08-25
2019-08-26,9,Thermal,SP15,1149.19,2019-08-25
2019-08-26,10,Thermal,SP15,1175.22,2019-08-25
2019-08-26,11,Thermal,SP15,1212.43,2019-08-25
2019-08-26,12,Thermal,SP15,1245.74,2019-08-25
2019-08-26,13,Thermal,SP15,1282.9,2019-08-25
2019-08-26,14,Thermal,SP15,1298.57,2019-08-25
2019-08-26,15,Thermal,SP15,1307.25,2019-08-25
2019-08-26,16,Thermal,SP15,1303.21,2019-08-25
2019-08-26,17,Thermal,SP15,1297.22,2019-08-25
2019-08-26,18,Thermal,SP15,1275.54,2019-08-25
2019-08-26,19,Thermal,SP15,1257.06,2019-08-25
2019-08-26,20,Thermal,SP15,1218.94,2019-08-25
2019-08-26,21,Thermal,SP15,1203.0,2019-08-25
2019-08-26,22,Thermal,SP15,1149.93,2019-08-25
2019-08-26,23,Thermal,SP15,1141.24,2019-08-25
2019-08-26,24,Thermal,SP15,1126.03,2019-08-25
2019-08-27,1,Hydro,SP15,185.49,2019-08-26
2019-08-27,2,Hydro,SP15,185.49,2019-08-26
2019-08-27,3,Hydro,SP15,185.49,2019-08-26
2019-08-27,4,Hydro,SP15,185.49,2019-08-26
2019-08-27,5,Hydro,SP15,185.49,2019-08-26
2019-08-27,6,Hydro,SP15,185.49,2019-08-26
2019-08-27,7,Hydro,SP15,185.49,2019-08-26
2019-08-27,8,Hydro,SP15,185.49,2019-08-26
2019-08-27,9,Hydro,SP15,185.49,2019-08-26
2019-08-27,10,Hydro,SP15,185.49,2019-08-26
2019-08-27,11,Hydro,SP15,185.49,2019-08-26
2019-08-27,12,Hydro,SP15,185.49,2019-08-26
2019-08-27,13,Hydro,SP15,185.49,2019-08-26
2019-08-27,14,Hydro,SP15,185.49,2019-08-26
2019-08-27,15,Hydro,SP15,185.49,2019-08-26
2019-08-27,16,Hydro,SP15,185.49,2019-08-26
2019-08-27,17,Hydro,SP15,185.49,2019-08-26
2019-08-27,18,Hydro,SP15,185.49,2019-08-26
2019-08-27,19,Hydro,SP15,185.49,2019-08-26
2019-08-27,20,Hydro,SP15,185.49,2019-08-26
2019-08-27,21,Hydro,SP15,185.49,2019-08-26
2019-08-27,22,Hydro,SP15,185.49,2019-08-26
2019-08-27,23,Hydro,SP15,185.49,2019-08-26
2019-08-27,24,Hydro,SP15,185.49,2019-08-26
2019-08-27,1,Renewable,SP15,319.8,2019-08-26
2019-08-27,2,Renewable,SP15,319.8,2019-08-26
2019-08-27,3,Renewable,SP15,319.8,2019-08-26
2019-08-27,4,Renewable,SP15,319.8,2019-08-26
2019-08-27,5,Renewable,SP15,319.8,2019-08-26
2019-08-27,6,Renewable,SP15,225.8,2019-08-26
2019-08-27,7,Renewable,SP15,225.8,2019-08-26
2019-08-27,8,Renewable,SP15,236.2,2019-08-26
2019-08-27,9,Renewable,SP15,236.2,2019-08-26
2019-08-27,10,Renewable,SP15,236.2,2019-08-26
2019-08-27,11,Renewable,SP15,236.2,2019-08-26
2019-08-27,12,Renewable,SP15,236.2,2019-08-26
2019-08-27,13,Renewable,SP15,232.2,2019-08-26
2019-08-27,14,Renewable,SP15,232.2,2019-08-26
2019-08-27,15,Renewable,SP15,232.2,2019-08-26
2019-08-27,16,Renewable,SP15,221.8,2019-08-26
2019-08-27,17,Renewable,SP15,215.8,2019-08-26
2019-08-27,18,Renewable,SP15,525.8,2019-08-26
2019-08-27,19,Renewable,SP15,525.8,2019-08-26
2019-08-27,20,Renewable,SP15,525.8,2019-08-26
2019-08-27,21,Renewable,SP15,1203.8,2019-08-26
2019-08-27,22,Renewable,SP15,1203.8,2019-08-26
2019-08-27,23,Renewable,SP15,1183.8,2019-08-26
2019-08-27,24,Renewable,SP15,1183.8,2019-08-26
2019-08-27,1,Thermal,SP15,580.13,2019-08-26
2019-08-27,2,Thermal,SP15,1053.04,2019-08-26
2019-08-27,3,Thermal,SP15,1044.74,2019-08-26
2019-08-27,4,Thermal,SP15,1044.95,2019-08-26
2019-08-27,5,Thermal,SP15,1043.16,2019-08-26
2019-08-27,6,Thermal,SP15,559.85,2019-08-26
2019-08-27,7,Thermal,SP15,733.22,2019-08-26
2019-08-27,8,Thermal,SP15,743.37,2019-08-26
2019-08-27,9,Thermal,SP15,765.19,2019-08-26
2019-08-27,10,Thermal,SP15,815.28,2019-08-26
2019-08-27,11,Thermal,SP15,821.87,2019-08-26
2019-08-27,12,Thermal,SP15,859.99,2019-08-26
2019-08-27,13,Thermal,SP15,870.48,2019-08-26
2019-08-27,14,Thermal,SP15,879.74,2019-08-26
2019-08-27,15,Thermal,SP15,901.76,2019-08-26
2019-08-27,16,Thermal,SP15,904.06,2019-08-26
2019-08-27,17,Thermal,SP15,881.52,2019-08-26
2019-08-27,18,Thermal,SP15,704.7,2019-08-26
2019-08-27,19,Thermal,SP15,682.39,2019-08-26
2019-08-27,20,Thermal,SP15,650.27,2019-08-26
2019-08-27,21,Thermal,SP15,565.68,2019-08-26
2019-08-27,22,Thermal,SP15,545.85,2019-08-26
2019-08-27,23,Thermal,SP15,543.59,2019-08-26
2019-08-27,24,Thermal,SP15,539.1,2019-08-26
2019-08-28,1,Hydro,SP15,183.49,2019-08-27
2019-08-28,2,Hydro,SP15,183.49,2019-08-27
2019-08-28,3,Hydro,SP15,183.49,2019-08-27
2019-08-28,4,Hydro,SP15,183.49,2019-08-27
2019-08-28,5,Hydro,SP15,183.49,2019-08-27
2019-08-28,6,Hydro,SP15,183.49,2019-08-27
2019-08-28,7,Hydro,SP15,183.49,2019-08-27
2019-08-28,8,Hydro,SP15,183.49,2019-08-27
2019-08-28,9,Hydro,SP15,183.49,2019-08-27
2019-08-28,10,Hydro,SP15,183.49,2019-08-27
2019-08-28,11,Hydro,SP15,183.49,2019-08-27
2019-08-28,12,Hydro,SP15,183.49,2019-08-27
2019-08-28,13,Hydro,SP15,183.49,2019-08-27
2019-08-28,14,Hydro,SP15,183.49,2019-08-27
2019-08-28,15,Hydro,SP15,183.49,2019-08-27
2019-08-28,16,Hydro,SP15,183.49,2019-08-27
2019-08-28,17,Hydro,SP15,183.49,2019-08-27
2019-08-28,18,Hydro,SP15,183.49,2019-08-27
2019-08-28,19,Hydro,SP15,183.49,2019-08-27
2019-08-28,20,Hydro,SP15,183.49,2019-08-27
2019-08-28,21,Hydro,SP15,183.49,2019-08-27
2019-08-28,22,Hydro,SP15,183.49,2019-08-27
2019-08-28,23,Hydro,SP15,183.49,2019-08-27
2019-08-28,24,Hydro,SP15,183.49,2019-08-27
2019-08-28,1,Renewable,SP15,1202.63,2019-08-27
2019-08-28,2,Renewable,SP15,892.63,2019-08-27
2019-08-28,3,Renewable,SP15,892.63,2019-08-27
2019-08-28,4,Renewable,SP15,892.63,2019-08-27
2019-08-28,5,Renewable,SP15,892.63,2019-08-27
2019-08-28,6,Renewable,SP15,798.63,2019-08-27
2019-08-28,7,Renewable,SP15,240.63,2019-08-27
2019-08-28,8,Renewable,SP15,270.5,2019-08-27
2019-08-28,9,Renewable,SP15,270.5,2019-08-27
2019-08-28,10,Renewable,SP15,270.5,2019-08-27
2019-08-28,11,Renewable,SP15,270.5,2019-08-27
2019-08-28,12,Renewable,SP15,270.5,2019-08-27
2019-08-28,13,Renewable,SP15,270.5,2019-08-27
2019-08-28,14,Renewable,SP15,270.5,2019-08-27
2019-08-28,15,Renewable,SP15,270.5,2019-08-27
2019-08-28,16,Renewable,SP15,268.5,2019-08-27
2019-08-28,17,Renewable,SP15,262.5,2019-08-27
2019-08-28,18,Renewable,SP15,262.5,2019-08-27
2019-08-28,19,Renewable,SP15,262.5,2019-08-27
2019-08-28,20,Renewable,SP15,262.5,2019-08-27
2019-08-28,21,Renewable,SP15,600.5,2019-08-27
2019-08-28,22,Renewable,SP15,1321.1,2019-08-27
2019-08-28,23,Renewable,SP15,1321.1,2019-08-27
2019-08-28,24,Renewable,SP15,1321.1,2019-08-27
2019-08-28,1,Thermal,SP15,636.25,2019-08-27
2019-08-28,2,Thermal,SP15,1111.93,2019-08-27
2019-08-28,3,Thermal,SP15,1107.41,2019-08-27
2019-08-28,4,Thermal,SP15,1102.42,2019-08-27
2019-08-28,5,Thermal,SP15,1097.4,2019-08-27
2019-08-28,6,Thermal,SP15,620.38,2019-08-27
2019-08-28,7,Thermal,SP15,619.55,2019-08-27
2019-08-28,8,Thermal,SP15,631.08,2019-08-27
2019-08-28,9,Thermal,SP15,660.26,2019-08-27
2019-08-28,10,Thermal,SP15,692.71,2019-08-27
2019-08-28,11,Thermal,SP15,722.74,2019-08-27
2019-08-28,12,Thermal,SP15,762.85,2019-08-27
2019-08-28,13,Thermal,SP15,786.27,2019-08-27
2019-08-28,14,Thermal,SP15,797.37,2019-08-27
2019-08-28,15,Thermal,SP15,803.83,2019-08-27
2019-08-28,16,Thermal,SP15,805.36,2019-08-27
